tid;acceleration
11,22;-4,60213987458641
11,23;-5,4612993362967
11,24;-6,35137122644596
11,25;-7,93863481058743
11,26;-9,49615776597184
11,27;-10,3829175239662
11,28;-11,2543765567483
11,29;-11,7807466052705
11,3;-12,2966470351802
11,31;-12,5764181312101
11,32;-12,8171154218167
11,33;-12,1749607862371
11,34;-11,5163994246654
11,35;-10,4875822478436
11,36;-9,38401589374913
11,37;-6,59356102925114
11,38;-3,40204156317805
11,39;8,8404306086054
11,4;20,7772595566246
11,41;25,8165404480502
11,42;30,349094820207
11,43;23,4461903097187
11,44;16,5158851202086
11,45;8,96722007351675
11,46;1,83146850832332
11,47;4,01406709917725
11,48;6,17191051400776
11,49;7,77109598077184
11,5;9,24279212716454
11,51;7,83739614251488
11,52;6,42296562516086
11,53;4,80464992844225
11,54;3,20919007693853
11,55;2,12952536975623
11,56;1,03482486526434
11,57;-0,399193269806462
11,58;-1,86421561860539
11,59;-4,02891994141725
11,6;-6,16802007178828
11,61;-7,72930222968623
11,62;-9,27577675762619
11,63;-10,488082780272
11,64;-11,6811434728096
11,65;-12,4398886662899
11,66;-13,1779278527044
11,67;-13,4486879774263
11,68;-13,6841018799704
11,69;-13,1208866242315
11,7;-12,4801035493593
11,71;-10,0867167085424
11,72;-7,64598005143227
11,73;-4,1353993885802
11,74;-0,482190903758686
11,75;6,39749909479389
11,76;13,4807371300164
11,77;25,1769075344729
11,78;36,3457400747538
11,79;35,5492795264343
11,8;34,095731461022
11,81;17,7058151190777
11,82;2,15721983905584
11,83;5,75599879500569
11,84;9,22232445841624
11,85;9,66686686640637
11,86;10,0192193957057
11,87;8,26835632044935
11,88;6,530449328941
11,89;5,0881218295534
11,9;3,64191789319847
11,91;2,1072771041643
11,92;0,541613468079323
11,93;-1,73180395781073
11,94;-3,97727403959384
11,95;-5,58399186452747
11,96;-7,18765917287477
11,97;-8,72160521017162
11,98;-10,2173586802566
11,99;-10,8401995616034
12;-11,4722951634101
12,01;-12,3159126026789
12,02;-13,1506919220315
12,03;-13,7834710434322
12,04;-14,3508902931805
12,05;-13,4244729424128
12,06;-12,4588297583484
12,07;-10,5966581084182
12,08;-8,8004096863213
12,09;-8,5108736870232
12,1;-7,85877756448284
12,11;1,07983394292023
12,12;10,1252089652237
12,13;21,6107241246429
12,14;32,3997653577638
12,15;27,2994828309435
12,16;22,0080830107982
12,17;12,3644665698759
12,18;3,15878020359848
12,19;3,90173924495883
12,2;4,73539980178525
12,21;7,62707721993092
12,22;10,3232902741493
12,23;8,59243862391376
12,24;6,86078716265202
12,25;5,11102081285457
12,26;3,38308339426067
12,27;2,14954858133517
12,28;0,944604446831063
12,29;0,387209465447578
12,3;-0,224190866689337
12,31;-2,05875626777182
12,32;-3,88876117125937
12,33;-5,61547554389181
12,34;-7,31802630615305
12,35;-8,47329640579458
12,36;-9,62308364529066
12,37;-10,6486898006862
12,38;-11,6483878616251
12,39;-12,0612945083531
12,4;-12,4626709073781
12,41;-12,6028991788626
12,42;-12,6983792866589
12,43;-11,7803599919201
12,44;-10,8226599423413
12,45;-8,96623203440025
12,46;-6,92000175358896
12,47;-0,574944981347887
12,48;5,8252248437072
12,49;13,4736480385925
12,5;21,0424732707547
12,51;26,8084873698676
12,52;31,8553423931462
12,53;20,6139917423269
12,54;9,73391617764222
12,55;7,03634585370196
12,56;4,56511418652279
12,57;7,22021786999069
12,58;9,71571690109664
12,59;8,59633642700606
12,6;7,45969370938556
12,61;5,93207911588187
12,62;4,42691619196075
12,63;3,43026025094981
12,64;2,40486630958197
12,65;0,728586526333066
12,66;-0,973097010915639
12,67;-3,25014917499016
12,68;-5,48907133084584
12,69;-6,864388427558
12,7;-8,2242614509994
12,71;-9,23434226536097
12,72;-10,2253011588626
12,73;-10,7831684175043
12,74;-11,3345466065495
12,75;-11,738776702952
12,76;-12,1398888204464
12,77;-12,4701684732906
12,78;-12,7747082723068
12,79;-12,4934424420864
12,8;-12,1668971531021
12,81;-10,8073483978815
12,82;-9,38373484266957
12,83;-6,4967738593932
12,84;-3,25540865753051
12,85;8,08114300874537
12,86;19,1975334385865
12,87;25,2850721577551
12,88;31,0279756527397
12,89;28,8988328915092
12,9;26,453232393734
12,91;16,7792066936475
12,92;7,48467131238337
12,93;6,86360045056785
12,94;6,33732258246992
12,95;7,97759186194757
12,96;9,49768010056735
12,97;8,2709631053246
12,98;7,01894343386828
12,99;5,18861687671146
13;3,39803603401974
13,01;2,51586583367309
13,02;1,61730069701024
13,03;0,344020076431674
13,04;-0,9093601927115
13,05;-1,70790674536845
13,06;-2,6063418428636
13,07;-5,78778577253132
13,08;-8,89010739109779
13,09;-10,1840441205289
13,1;-11,4641282189468
13,11;-12,4276026499311
13,12;-13,3647051184332
13,13;-13,6997935207302
13,14;-13,9998898640804
13,15;-13,5031299004898
13,16;-12,9342124412927
13,17;-10,7250706585044
13,18;-8,48172254562364
13,19;-5,4617640495256
13,2;-2,31390308886738
13,21;3,73781753032568
13,22;10,0267596122525
13,23;21,7015074958227
13,24;32,6900612023731
13,25;28,1088730004558
13,26;23,2787380008017
13,27;12,8000016002123
13,28;2,87080465988562
13,29;5,41065489486737
13,3;7,89976333352146
13,31;9,23754070693491
13,32;10,4473464367869
13,33;8,75697908458672
13,34;7,06418528102803
13,35;5,31643487590817
13,36;3,58500412164629
13,37;2,22341945825711
13,38;0,844927561916371
13,39;-0,916726576646189
13,4;-2,68086725821104
13,41;-4,50135952582485
13,42;-6,31885158889464
13,43;-8,06835114829462
13,44;-9,78605281170532
13,45;-10,7831307535998
13,46;-11,7743196032598
13,47;-12,6320461772051
13,48;-13,4828797720261
13,49;-14,1775003813086
13,5;-14,8175069544364
13,51;-14,2198162286895
13,52;-13,5594684902598
13,53;-11,4800045315137
13,54;-9,40883512142699
13,55;-7,52552861813376
13,56;-5,46009925453714
13,57;0,730223621430624
13,58;7,17101227933335
13,59;19,2845905988829
13,6;30,8068280606496
13,61;28,9358096509233
13,62;26,6915348984408
13,63;15,9933918930545
13,64;5,66503321947713
13,65;3,71190535845418
13,66;1,94441100126581
13,67;4,38132258420913
13,68;6,72743143001542
13,69;7,01695264736203
13,7;7,22125874239629
13,71;5,49553087778072
13,72;3,79020891275078
13,73;2,54761726037815
13,74;1,33009000408569
13,75;0,681961387883477
13,76;0,0275956450325078
13,77;-0,768718996458728
13,78;-1,65095836584952
13,79;-4,49229151671317
13,8;-7,27695629407603
13,81;-8,76957557012491
13,82;-10,2470049830334
13,83;-11,3781037512058
13,84;-12,4684941936283
13,85;-12,6301667857916
13,86;-12,7909184801391
13,87;-12,9306608545593
13,88;-13,0318595175615
13,89;-12,2537237410428
13,9;-11,4263756250248
13,91;-9,47629948459245
13,92;-7,39246495607737
13,93;-2,25521977786202
13,94;2,90325179000472
13,95;8,54627528090246
13,96;14,2900745033258
13,97;22,3343626617654
13,98;29,795691036567
13,99;23,9493260615997
14;18,1437263113399
14,01;13,2687072378605
14,02;8,61259029293371
14,03;8,95352886104992
14,04;9,29128675465498
14,05;9,55643682484503
14,06;9,71937271576382
14,07;7,54898306351163
14,08;5,41654217612107
14,09;4,15038836371442
14,1;2,87631754546749
14,11;1,42151884704427
14,12;-0,055902105347501
14,13;-2,04973950220071
14,14;-4,02740393722793
14,15;-5,63632296327206
14,16;-7,23053228595657
14,17;-8,49017047155768
14,18;-9,72900672829618
14,19;-10,4955621556757
14,2;-11,2565117851281
14,21;-11,8903426558564
14,22;-12,5285052358163
14,23;-13,2647174164454
14,24;-13,9645329658177
14,25;-13,8409954253815
14,26;-13,6500814393373
14,27;-11,9349987939235
14,28;-10,1611731709406
14,29;-7,05848247422868
14,3;-3,61847893285321
14,31;7,45210917905569
14,32;18,326782746249
14,33;24,7695393990719
14,34;30,6193371561704
14,35;23,0554061678479
14,36;15,5177494764895
14,37;8,57446162706325
14,38;2,02886484093356
14,39;4,47970960563955
14,4;6,88958579520478
14,41;8,37268382529933
14,42;9,72829825435563
14,43;8,20001894985341
14,44;6,66396222268005
14,45;4,95196709786559
14,46;3,26735702757879
14,47;2,2022430062745
14,48;1,10875252504837
14,49;-0,626661264698311
14,5;-2,37814596260392
14,51;-4,49318166582592
14,52;-6,58488511323255
14,53;-8,14845561265494
14,54;-9,6913999060287
14,55;-10,7674635389923
14,56;-11,8231741727215
14,57;-12,4181882680279
14,58;-13,0020707898541
14,59;-13,3339866452613
14,6;-13,6535295329173
14,61;-13,6930064044078
14,62;-13,6613199033888
14,63;-12,0188280859121
14,64;-10,3465400722281
14,65;-7,99980578687687
14,66;-5,46749948010981
14,67;1,26528789057195
14,68;8,15213074301303
14,69;18,5260678730021
14,7;28,5006961466979
14,71;29,4368428828416
14,72;29,8004200232343
14,73;17,2037043000897
14,74;5,15835620433734
14,75;5,6159861564572
14,76;6,153827084995
14,77;8,51275425593525
14,78;10,7220057832778
14,79;9,52689564308798
14,8;8,30208951187436
14,81;6,40021133430592
14,82;4,49389742292511
14,83;2,48632543665292
14,84;0,472425419442372
14,85;-1,68601743251438
14,86;-3,78612648940663
14,87;-4,55298387504201
14,88;-5,35717592100513
14,89;-7,01467261175289
14,9;-8,6552409046882
14,91;-9,90890115139782
14,92;-11,1229941560686
14,93;-11,4333050233979
14,94;-11,76477608689
14,95;-12,5798753262382
14,96;-13,360803846654
14,97;-13,3607413809863
14,98;-13,2808840461427
14,99;-11,377270129501
15;-9,52439171382973
15,01;-8,83039719173599
15,02;-8,04296735818551
15,03;-5,12131837899434
15,04;-1,74759965755677
15,05;11,9521498122003
15,06;25,204068171986
15,07;28,2267732501067
15,08;30,7224712353683
15,09;21,1804437619321
15,1;11,8356827105401
15,11;6,99681743038877
15,12;2,49420888497377
15,13;5,67226785095563
15,14;8,71596265888127
15,15;8,69427981456515
15,16;8,58693387378153
15,17;6,53000715985385
15,18;4,50075212173553
15,19;3,10012641601454
15,2;1,73694915085852
15,21;1,22450417786658
15,22;0,717457980673561
15,23;0,333058089774449
15,24;-0,166643361191008
15,25;-3,28569982444145
15,26;-6,3352434454453
15,27;-7,80563400368601
15,28;-9,24344433822091
15,29;-9,94111575164155
15,3;-10,6592420744726
15,31;-11,8420513509374
15,32;-12,9845405085943
15,33;-13,2127185328863
15,34;-13,4058134206574
15,35;-12,8033525594504
15,36;-12,1495974319996
15,37;-10,3326781052199
15,38;-8,55962262803255
15,39;-7,78123698884188
15,4;-6,64285625168565
15,41;2,65888153366692
15,42;11,9477045390485
15,43;20,9436681125043
15,44;29,422079394331
15,45;26,164319346423
15,46;22,6452187958684
15,47;13,1998824539971
15,48;4,2491427804334
15,49;6,51402582181523
15,5;8,70727548259445
15,51;9,27614507335292
15,52;9,74007786531093
15,53;7,82443226594297
15,54;5,93944533972585
15,55;4,74968370108449
15,56;3,5315134335498
15,57;1,66914055833883
15,58;-0,214087786792121
15,59;-2,57024103652937
15,6;-4,88484361936514
15,61;-6,25723079015677
15,62;-7,61681961954986
15,63;-8,68618941248961
15,64;-9,73856046509692
15,65;-10,4054629725427
15,66;-11,0707861819079
15,67;-11,7002751269144
15,68;-12,3280539188874
15,69;-12,917029348424
15,7;-13,4755799834266
15,71;-13,3437922064797
15,72;-13,1305757295414
15,73;-11,0697425208208
15,74;-9,02566434007742
15,75;-7,36221731893752
15,76;-5,47444705506961
15,77;1,51862874917561
15,78;8,54689023645407
15,79;16,3778762593922
15,8;23,964229364878
15,81;25,9695384698003
15,82;27,429767575122
15,83;16,4545669220459
15,84;5,90168783254986
15,85;4,98363325186008
15,86;4,22668252652323
15,87;7,14514766400492
15,88;9,90128305135092
15,89;8,95403506932712
15,9;7,97370365168035
15,91;6,23860827247843
15,92;4,5103674882068
15,93;2,93879232341411
15,94;1,38905716514988
15,95;0,338487630849619
15,96;-0,740516219623501
15,97;-2,46940234710034
15,98;-4,2017972777392
15,99;-6,01438787679668
16;-7,80993263367775
16,01;-9,21588508728903
16,02;-10,5962976410393
16,03;-11,3929814293411
16,04;-12,1770378557507
16,05;-12,6724888292607
16,06;-13,1602325528399
16,07;-13,4718227475416
16,08;-13,7158522556087
16,09;-12,4157442996761
16,1;-11,0939950929636
16,11;-9,27762293682303
16,12;-7,30505366824215
16,13;-1,76251160774751
16,14;3,90176323313095
16,15;12,3432440640997
16,16;20,7636976266367
16,17;28,7055978799213
16,18;35,736129461012
16,19;22,0250942069726
16,2;8,78284621231576
16,21;6,19668126099497
16,22;3,86579272917225
16,23;7,33763597181751
16,24;10,6650790661807
16,25;10,7101377934451
16,26;10,6493101554909
16,27;8,1815615135266
16,28;5,73596415049274
16,29;3,79389128214557
16,3;1,84258192271104
16,31;-0,318683688940592
16,32;-2,42642765240795
16,33;-3,31756191449164
16,34;-4,27699332107467
16,35;-6,78889875282924
16,36;-9,24144127792742
16,37;-10,3445954603599
16,38;-11,4081898837118
16,39;-11,5725446848896
16,4;-11,7541976741735
16,41;-12,3290587238273
16,42;-12,8818397654221
16,43;-12,9327163828536
16,44;-12,9150069645829
16,45;-11,33825668611
16,46;-9,79034284290341
16,47;-8,89791492160698
16,48;-7,90047205070539
16,49;-4,51591647247839
16,5;-0,702012995121372
16,51;12,8714707103993
16,52;26,0261723795926
16,53;29,6614682475177
16,54;32,6470440021416
16,55;20,8637211910316
16,56;9,39174242735006
16,57;4,9969782395585
16,58;0,96321525971432
16,59;5,13047161501181
16,6;9,12256169080504
16,61;9,13532423734433
16,62;9,06623207785668
16,63;7,13761144028686
16,64;5,21138205844976
16,65;3,3395087178649
16,66;1,50802806202397
16,67;0,594165356794556
16,68;-0,329784391947204
16,69;-1,48288583619323
16,7;-2,63308228437102
16,71;-3,71728469049947
16,72;-4,86047469148043
16,73;-7,34452175867292
16,74;-9,76903877911723
16,75;-10,9421446017853
16,76;-12,0886352570416
16,77;-12,7150222948472
16,78;-13,314958674186
16,79;-13,4326983078292
16,8;-13,4942302630857
16,81;-12,5955166928867
16,82;-11,6584188395299
16,83;-10,104886344636
16,84;-8,51871456587755
16,85;-6,4382190962735
16,86;-4,03007524689997
16,87;3,06554639440002
16,88;10,3627029763913
16,89;20,3939118046695
16,9;29,5639746704577
16,91;27,6302789451823
16,92;25,2974919778927
16,93;18,0650029711626
16,94;11,131777501574
16,95;7,70370639735687
16,96;4,81530292448477
16,97;7,96995551885436
16,98;10,7634398549735
16,99;9,68534513672255
17;8,50288959135951
17,01;6,2475380627752
17,02;4,07904650581813
17,03;2,76790528453389
17,04;1,38422320132753
17,05;-0,687807572951386
17,06;-2,7510396022317
17,07;-4,73388537394294
17,08;-6,66717413530879
17,09;-8,16405985346116
17,1;-9,62011292806377
17,11;-10,7293062309087
17,12;-11,7466180274905
17,13;-12,0106582882176
17,14;-12,3010493006785
17,15;-12,8001345943018
17,16;-13,2214862236678
17,17;-13,0477120735091
17,18;-12,7347087283813
17,19;-11,3904034152552
17,2;-9,96304947330205
17,21;-7,93990324282435
17,22;-5,9774943731285
17,23;-4,43741654999963
17,24;-0,971800938307884
17,25;15,4831838100426
17,26;29,5959601039862
17,27;28,3634709786692
17,28;26,6190623392961
17,29;21,61531003136
17,3;16,2137229416989
17,31;8,34963841339327
17,32;2,16754229682163
17,33;6,11457474845127
17,34;9,44024299255007
17,35;9,02398418059998
17,36;8,42403757132203
17,37;6,71790182150756
17,38;5,002017417958
17,39;3,22742549519799
17,4;1,53318776565776
17,41;0,322852272568271
17,42;-0,804395984555433
17,43;-1,4312833060276
17,44;-2,33337512156989
17,45;-4,89278020008554
17,46;-7,36107564293508
17,47;-9,28058863007737
17,48;-11,1030514759958
17,49;-12,3409503025932
17,5;-13,4362785913984
17,51;-13,6728589632548
17,52;-13,863733080309
17,53;-13,7793038162402
17,54;-13,5450762171284
17,55;-12,408565368131
17,56;-11,0499114723843
17,57;-8,3532190056523
17,58;-5,34219679395432
17,59;-0,437866063502145
17,6;5,01871799315469
17,61;13,801700342538
17,62;22,6026034939486
17,63;31,5114493637701
17,64;36,9610204086842
17,65;21,5701069186948
17,66;7,91041055526189
17,67;4,67838826980506
17,68;2,50400329985993
17,69;6,700105919043
17,7;10,2118396584181
17,71;9,6014008996457
17,72;8,83024001371293
17,73;7,09002978963112
17,74;5,33840302610838
17,75;3,51790065650321
17,76;1,6714792759484
17,77;-0,331404589736296
17,78;-2,20110225333589
17,79;-3,26616476134533
17,8;-4,49409119998145
17,81;-6,7063431488445
17,82;-8,80995347066894
17,83;-10,2565548615055
17,84;-11,5594118130398
17,85;-11,9929759991359
17,86;-12,4383490548007
17,87;-12,9551361069546
17,88;-13,4250608289616
17,89;-13,6115861738099
17,9;-13,5910526719899
17,91;-12,3183332887466
17,92;-11,0719321139148
17,93;-9,98468998745155
17,94;-8,91750881848784
17,95;-7,97164604840862
17,96;-5,09649054671566
17,97;9,44603951314013
17,98;22,7181584602265
17,99;28,3074815040418
18;32,7895845415049
18,01;30,5757879259043
18,02;27,0848916781049
18,03;15,8707507860601
18,04;5,98432485372617
18,05;4,12723914892534
18,06;3,10791503522006
18,07;7,15494405362216
18,08;10,420910915871
18,09;8,96341379596533
18,1;7,25870683810348
18,11;4,05900136259522
18,12;1,21566240929449
18,13;0,526150011986872
18,14;-0,231872621141259
18,15;-1,40379506817477
18,16;-2,78629303707748
18,17;-5,4402040366061
18,18;-7,8278364561714
18,19;-8,60901898124387
18,2;-9,45360190126024
18,21;-10,6804477482748
18,22;-11,8120151126069
18,23;-12,3694601618919
18,24;-12,8553928278852
18,25;-12,9104112528731
18,26;-12,8998830792254
18,27;-12,4943888661217
18,28;-11,9894298198614
18,29;-10,8851226451803
18,3;-9,66896145008322
18,31;-7,77879824173126
18,32;-5,22886617921302
18,33;1,29347602582532
18,34;8,00489995021616
18,35;15,8547682477931
18,36;23,1794107018068
18,37;27,3417146263614
18,38;29,8689818934486
18,39;22,5518374995381
18,4;15,4042512190647
18,41;9,27755940080999
18,42;4,47254745867324
18,43;7,62525360490899
18,44;10,2318159039593
18,45;9,55009421664339
18,46;8,68698733405124
18,47;6,73177617147854
18,48;4,89565531017646
18,49;3,7765666604283
18,5;2,5073110693601
18,51;0,333913554973711
18,52;-1,83850011776473
18,53;-4,00498542737172
18,54;-6,06521403783947
18,55;-7,48516857618279
18,56;-8,81011426099707
18,57;-9,56256234296622
18,58;-10,2665747011775
18,59;-10,6787265146858
18,6;-11,1514195045471
18,61;-11,9889172157275
18,62;-12,7425436639457
18,63;-12,9907846116694
18,64;-13,0362708681506
18,65;-11,8600123041553
18,66;-10,6209163136054
18,67;-9,00317902036424
18,68;-6,88796458207631
18,69;-1,7750876899792
18,7;4,46068595430117
18,71;17,4627311088727
18,72;28,4799915563385
18,73;27,5374772592033
18,74;25,3125235987143
18,75;15,3568458967617
18,76;6,44809178225923
18,77;3,85412912587002
18,78;1,94576550408127
18,79;4,17691220459869
18,8;6,25441992997703
18,81;7,40391444388323
18,82;8,15713713189822
18,83;6,51535151025749
18,84;4,87359499768123
18,85;3,23201441601853
18,86;1,73271116157281
18,87;1,0933110309606
18,88;0,347509165716706
18,89;-1,04162691025483
18,9;-2,61641317930525
18,91;-5,31369167891235
18,92;-7,85336897292178
18,93;-9,44014594473879
18,94;-10,9265586095181
18,95;-11,8061410146071
18,96;-12,5978515748631
18,97;-12,8582647447243
18,98;-13,1098694268845
18,99;-13,308215564885
19;-13,4365604689572
19,01;-13,1416586211183
19,02;-12,4190135544778
19,03;-9,11011510552903
19,04;-5,6225078406427
19,05;-1,0543778243158
19,06;3,99396980876705
19,07;11,9458454954013
19,08;20,0347823442362
19,09;28,9524287523426
19,1;35,9932620336582
19,11;31,6863659213265
19,12;26,2319223067896
19,13;13,8488155946468
19,14;3,47127416969621
19,15;5,20051141256756
19,16;6,80924078665442
19,17;7,69124110786272
19,18;8,2270348151685
19,19;6,67626400827981
19,2;5,15282760172351
19,21;3,79403502485015
19,22;2,26295663475573
19,23;-0,3054394576012
19,24;-2,77020312871351
19,25;-4,61125446881928
19,26;-6,41317248130245
19,27;-7,97956633353411
19,28;-9,48511544801338
19,29;-10,6244701538239
19,3;-11,6532992819325
19,31;-12,0169295767328
19,32;-12,4176292164719
19,33;-13,0414309246934
19,34;-13,5758605082519
19,35;-13,572403438855
19,36;-13,4083325836805
19,37;-12,2776067230865
19,38;-11,1455826653163
19,39;-10,0057454003017
19,4;-8,61169737707772
19,41;-5,68768042455891
19,42;-1,29995607919757
19,43;11,8970997374341
19,44;23,8407566467317
19,45;28,2408249298127
19,46;30,8733101271091
19,47;22,8675862248439
19,48;14,9917408621182
19,49;7,89725796340601
19,5;1,99150449142637
19,51;3,23726779327396
19,52;4,65830135503698
19,53;7,13377857366843
19,54;9,00978058122589
19,55;7,27927892946197
19,56;5,55455476687799
19,57;3,86458856509817
19,58;2,29568124925747
19,59;1,45507646715178
19,6;0,537407459365402
19,61;-0,843887744797196
19,62;-2,32583620443402
19,63;-4,41332485571262
19,64;-6,428612868464
19,65;-8,00953451839462
19,66;-9,53841492936463
19,67;-10,7542099694952
19,68;-11,895187173737
19,69;-12,5860526904006
19,7;-13,2159986549522
19,71;-13,4794464164879
19,72;-13,6311230384444
19,73;-13,1103731505962
19,74;-12,4846553609152
19,75;-11,2273138576597
19,76;-9,89559434828234
19,77;-8,11596189167781
19,78;-5,64731628741136
19,79;0,973966285485677
19,8;7,78625390396921
19,81;15,7501770582012
19,82;23,1870661440078
19,83;27,444376069908
19,84;29,4643756162703
19,85;17,981350065428
19,86;8,09412395725933
19,87;7,83815872441057
19,88;7,83047447041757
19,89;9,32126102284465
19,9;10,3702291685416
19,91;8,75265399992738
19,92;7,19142022507609
19,93;5,97022834199067
19,94;4,74516541074731
19,95;3,4967392211683
19,96;2,13102150405163
19,97;0,0763759877329721
19,98;-1,96993851382856
19,99;-3,9685974240357
20;-5,86741266911551
20,01;-7,20974089021567
20,02;-8,56661494086372
20,03;-10,0025042766476
20,04;-11,2844801070496
20,05;-11,7510740584202
20,06;-12,2362242492592
20,07;-12,8172683690631
20,08;-13,3196195825885
20,09;-13,4251161306604
20,1;-13,3279600361727
20,11;-12,2328994191824
20,12;-11,1276826529688
20,13;-9,97361552928143
20,14;-8,17085015371056
20,15;-3,32127810687404
20,16;3,0250298959586
20,17;16,2394954830809
20,18;27,0836020247361
20,19;27,3007575044147
20,2;25,9945157915193
20,21;18,0078389010269
20,22;10,8036592593993
20,23;6,95687998115762
20,24;4,28778666907868
20,25;6,5610298691593
20,26;8,40984862098634
20,27;8,51491703930707
20,28;8,09001680898617
20,29;6,37199663670122
20,3;4,72422194245358
20,31;3,24509705249643
20,32;1,94304580585537
20,33;1,0594000973489
20,34;-0,121379386974272
20,35;-1,99297861908825
20,36;-3,83758447654849
20,37;-5,62041936811852
20,38;-7,41699377432553
20,39;-9,2445178201339
20,4;-10,8652236347316
20,41;-12,0272378407739
20,42;-12,9874067855985
20,43;-13,5068295180397
20,44;-13,9119277887824
20,45;-14,0711959333764
20,46;-13,9201853942856
20,47;-13,1121057778942
20,48;-11,8377523074717
20,49;-9,59109352106964
20,5;-6,62602983103488
20,51;-2,18537575291769
20,52;3,28508259699192
20,53;10,8391691354738
20,54;19,0468993146319
20,55;28,5573792416814
20,56;31,4938747280973
20,57;21,3280373231693
20,58;12,7167454248321
20,59;7,20341305788093
20,6;4,67420952816023
20,61;8,09189551372542
20,62;10,3570074280258
20,63;10,3252243240829
20,64;9,61556306143858
20,65;7,55499949714097
20,66;5,64910054123031
20,67;4,05142331039535
20,68;2,35410829336708
20,69;0,458231170485358
20,7;-1,44037895109502
20,71;-3,34443550016728
20,72;-5,19257134787918
20,73;-6,92926621874575
20,74;-8,66457867625703
20,75;-10,3971352988618
20,76;-11,6154261786449
20,77;-11,8080804088366
20,78;-12,1069485806871
20,79;-12,6177165173929
20,8;-13,0805163546928
20,81;-13,447618500842
20,82;-13,2927263399422
20,83;-12,0964410323977
20,84;-11,0200806467898
20,85;-10,1830526202102
20,86;-8,24046952476275
20,87;-4,09154684295427
20,88;3,02019551635215
20,89;16,0447924458838
20,9;25,4255813843076
20,91;27,5344776398038
20,92;26,4874361993361
20,93;19,1421374700551
20,94;12,1535710418564
20,95;5,87708622911985
20,96;2,89276063228144
20,97;6,47926890636491
20,98;9,08032709155253
20,99;9,7145214656361
21;9,33064099084392
21,01;6,91478081475749
21,02;5,08452423354589
21,03;4,42307623168338
21,04;3,41129878628943
21,05;1,70029739011266
21,06;0,275307578266843
21,07;-0,578830557643191
21,08;-1,81569314524597
21,09;-3,81643701121561
21,1;-5,66837403033911
21,11;-7,2233068630548
21,12;-8,73143019122302
21,13;-10,1461262402771
21,14;-11,4381139347748
21,15;-12,4852681774303
21,16;-13,247877886391
21,17;-13,4428756546566
21,18;-13,5236365359909
21,19;-13,3766416943501
21,2;-12,9125204400976
21,21;-11,81627845869
21,22;-10,3796603385493
21,23;-8,26465280052403
21,24;-4,87057824893456
21,25;1,07219175534634
21,26;6,13915630614142
21,27;9,46097275053367
21,28;15,0540097419987
21,29;25,1727278892765
21,3;28,3555112314106
21,31;17,7176070642202
21,32;9,4846313152672
21,33;6,04376579860949
21,34;4,8220492846602
21,35;8,02225508757768
21,36;9,71614312705263
21,37;8,40851115760259
21,38;7,1199181253897
21,39;5,86926247429895
21,4;4,60368325881647
21,41;3,30836703948295
21,42;2,0626825863837
21,43;0,915895419789874
21,44;-0,5257992887301
21,45;-2,5551328801884
21,46;-4,47900820999348
21,47;-6,19274522095416
21,48;-7,74729961645872
21,49;-8,98466343176458
21,5;-10,0881278520692
21,51;-10,9247815614809
21,52;-11,8545518754523
21,53;-12,9698682664451
21,54;-13,9081261142569
21,55;-14,4935734376248
21,56;-14,3793709994043
21,57;-12,8707259417282
21,58;-11,7454329936304
21,59;-11,3841830699233
21,6;-9,57216720413437
21,61;-4,86869053673688
21,62;2,67334040791226
21,63;15,8727749267639
21,64;25,8410931747682
21,65;29,369608990498
21,66;28,5289996388487
21,67;18,9804700139233
21,68;10,7278713255722
21,69;5,05813827807069
21,7;2,27018197381756
21,71;5,2257741292699
21,72;7,52525000978495
21,73;8,51704803870155
21,74;8,59348698610327
21,75;6,84516165179613
21,76;5,15056890335569
21,77;3,56313886234207
21,78;2,08597700989915
21,79;0,828803257566829
21,8;-0,38284503522929
21,81;-1,50363885465997
21,82;-2,84530897487227
21,83;-4,62777859917747
21,84;-6,48332799786301
21,85;-8,48475362819473
21,86;-10,3026809853048
21,87;-11,7542829674195
21,88;-13,0464113294155
21,89;-14,0201757489698
21,9;-14,5577597706584
21,91;-14,2245783894318
21,92;-13,7799945716973
21,93;-13,1130133514529
21,94;-12,28146349301
21,95;-11,1213782917482
21,96;-9,49889067985736
21,97;-6,95328955031826
21,98;-3,06883478730937
21,99;3,48843019203972
22;11,0748997554261
22,01;20,7157884463608
22,02;27,7870632546006
22,03;29,7290722267714
22,04;28,5760734170469
22,05;21,2450578301938
22,06;13,6944037809109
22,07;5,7053243055194
22,08;1,88564860876489
22,09;6,38861644325035
22,1;9,21424977852625
22,11;8,6917168386161
22,12;7,91432988598481
22,13;6,62822293092441
22,14;5,27937030947071
22,15;3,80531085363752
22,16;2,50772549934906
22,17;1,5622495315899
22,18;0,785027006320114
22,19;0,343364256218634
22,2;-1,20308262648968
22,21;-4,95215350928159
22,22;-7,98317973410722
22,23;-9,58263000656111
22,24;-10,8979922781573
22,25;-11,6471506605752
22,26;-12,2272357141486
22,27;-12,470347801398
22,28;-12,728863835568
22,29;-13,0180808308068
22,3;-13,1793148589787
22,31;-13,0854713988954
22,32;-12,4592891745249
22,33;-10,7721248678867
22,34;-9,31685656375948
22,35;-8,32377046413626
22,36;-7,30111004182381
22,37;-6,21950627633614
22,38;-1,72031100279233
22,39;9,59034268371503
22,4;18,6637418338742
22,41;23,2781627246954
22,42;25,2209508079064
22,43;21,8390195029795
22,44;16,6132560324516
